Open Time,Equity,DrawdownPct,DrawdownDuration
2022-08-14,145.7313416800002,2.1725495576429844e-07,
2022-08-15,147.68211338000023,2.0677706636173466e-07,
2022-08-16,149.91509468000027,1.9478338657880922e-07,
2022-08-17,151.6054149800003,1.857044209785248e-07,
2022-08-18,152.9934293800003,1.7824918602080743e-07,
2022-08-19,157.08940148000025,1.5624910130572466e-07,
2022-08-20,158.65948848000022,1.4781592691714674e-07,
2022-08-21,160.25100168000023,1.3926766917262446e-07,
2022-08-22,160.83455078000023,1.3613333883003953e-07,
2022-08-23,162.17725158000025,1.2892149006109654e-07,
2022-08-24,161.3876184800002,1.3316272869009847e-07,
2022-08-25,159.8714813800002,1.4130613001836455e-07,
2022-08-26,162.9490345800002,1.247761270148835e-07,
2022-08-27,165.97713068000016,1.0851176556442066e-07,
2022-08-28,171.35598148000017,7.962114561371548e-08,
2022-08-29,170.94063728000017,8.185202203641328e-08,
2022-08-30,169.0446756800002,9.203551811455879e-08,
2022-08-31,168.77567048000026,9.348038566841666e-08,
2022-09-01,168.99005808000027,9.232887749240549e-08,
2022-09-02,169.53890748000026,8.938092447880407e-08,
2022-09-03,170.6172471800003,8.358899910127571e-08,
2022-09-04,172.8503310800003,7.159476823825595e-08,
2022-09-05,173.20632358000032,6.968267875943989e-08,
2022-09-06,173.4068835800003,6.860544071124686e-08,
2022-09-07,167.1698773800003,1.021053429123624e-07,
2022-09-08,169.25620128000034,9.089938217276094e-08,
2022-09-09,158.45611378000032,1.4890828314410986e-07,
2022-09-10,164.26713308000035,1.1769642091463273e-07,
2022-09-11,168.3603355800003,9.571121213940981e-08,
2022-09-12,168.3787644800003,9.561222773441203e-08,
2022-09-13,171.8674732800003,7.687384591138769e-08,
2022-09-14,175.25726308000037,5.8666772975923706e-08,
2022-09-15,176.87324118000038,4.9987110558858295e-08,
2022-09-16,179.7147794800003,3.472477922580275e-08,
2022-09-17,178.77950408000032,3.974828464272995e-08,
2022-09-18,184.86514708000027,7.06137704739973e-09,
2022-09-19,184.58192748000027,8.58259229028957e-09,
2022-09-20,190.41840798000032,1.6361344999554772e-09,0 days 00:00:00.000300
2022-09-21,183.67472538000033,3.7094894322561854e-08,0 days 00:00:00.026820
2022-09-22,182.62430138000036,4.260168699985323e-08,
2022-09-23,184.64066808000038,3.203099042561786e-08,
2022-09-24,187.1022920800004,1.9126055830211432e-08,
2022-09-25,192.3632840800004,3.1028101280095033e-10,0 days 00:00:00.000120
2022-09-26,191.84398168000038,3.945051686579881e-09,0 days 00:00:00.000780
2022-09-27,187.38670638000033,2.708724817187669e-08,
2022-09-28,190.53011948000034,1.076663104628528e-08,
2022-09-29,193.9796726800003,1.250657191781135e-08,0 days 00:00:00.003660
2022-09-30,193.69842508000033,1.3938320682136851e-08,
2022-10-01,194.51791868000032,9.766519930156092e-09,
2022-10-02,188.96165688000033,3.805181362304433e-08,
2022-10-03,188.96165688000033,3.805181362304433e-08,
2022-10-04,186.54972138000034,5.0330267454324005e-08,
2022-10-05,183.4879840800003,6.59166710217316e-08,
2022-10-06,182.91576038000036,6.882969348091983e-08,
2022-10-07,179.36187878000035,8.692145884837443e-08,
2022-10-08,178.49712488000034,9.132366646817569e-08,
2022-10-09,181.91808808000033,7.390854955907644e-08,
2022-10-10,184.31859238000033,6.168828860295306e-08,
2022-10-11,184.15580038000033,6.251701476752158e-08,
2022-10-12,186.66127638000032,4.976237377841575e-08,
2022-10-13,189.4560439800003,3.553503438822236e-08,
2022-10-14,191.2106072800003,2.660306897160658e-08,
2022-10-15,193.28603178000023,1.603769361079954e-08,
2022-10-16,189.2648112800003,3.650854378678659e-08,
2022-10-17,189.85728328000027,3.349244319109257e-08,
2022-10-18,189.7900299800003,3.383480994967758e-08,
2022-10-19,188.6819721800003,3.9475606123410056e-08,
2022-10-20,191.04779788000027,2.7431883714454708e-08,
2022-10-21,192.93536178000022,1.782285138347428e-08,
2022-10-22,192.46642618000027,2.0210064521820058e-08,
2022-10-23,187.92424938000025,4.33329499108821e-08,
2022-10-24,187.92424938000025,4.33329499108821e-08,
2022-10-25,189.53537498000023,3.513118361323753e-08,
2022-10-26,190.82842908000026,2.85486257180545e-08,
2022-10-27,184.58794788000026,6.031707902004724e-08,
2022-10-28,185.66772078000028,5.4820272948360446e-08,
2022-10-29,187.7224186800003,4.436041060860163e-08,
2022-10-30,185.3196733800002,5.659207983623027e-08,
2022-10-31,187.2088721800002,4.697472471047792e-08,
2022-11-01,185.15543118000025,5.7428188542224757e-08,
2022-11-02,188.46018818000024,4.0604643199449896e-08,
2022-11-03,189.65889358000024,3.4502386770451035e-08,
2022-11-04,183.77596558000025,6.44506419541997e-08,
2022-11-05,182.24994988000026,7.221913879760944e-08,
2022-11-06,176.16808758000025,1.0318010995904825e-07,
2022-11-07,175.32599358000024,1.0746696269644429e-07,
2022-11-08,175.90554458000025,1.0451663910927867e-07,
2022-11-09,186.17109468000024,5.225774455942922e-08,
2022-11-10,179.58754808000023,8.577264285342534e-08,
2022-11-11,189.24663638000024,3.660106685406561e-08,
2022-11-12,196.32031268000026,1.3377500058691093e-09,0 days 00:00:00.000240
2022-11-13,205.96094988000021,4.4146544399392695e-10,0 days 00:00:00.001680
2022-11-14,208.76860548000022,0.0,0 days 00:00:00.000120
2022-11-15,206.32851908000023,1.8115824535667625e-08,0 days 00:00:00.005340
2022-11-16,208.43878948000022,8.073387741424077e-09,
2022-11-17,211.26688678000022,4.2935202002448715e-09,0 days 00:00:00.042240
2022-11-18,213.06950768000024,4.823385630857046e-09,0 days 00:00:00.000120
2022-11-19,214.0107445800002,7.86616239145621e-09,0 days 00:00:00.000420
2022-11-20,218.78381738000022,3.4451082225877004e-09,0 days 00:00:00.000240
2022-11-21,218.78381738000022,3.4451082225877004e-09,
2022-11-22,214.1268623800002,2.4657423381969858e-08,
2022-11-23,209.15292208000025,4.731359876428531e-08,
2022-11-24,210.73677738000015,4.009917693919673e-08,
2022-11-25,211.2656667800002,3.769009876746054e-08,
2022-11-26,210.57267928000022,4.084663973715252e-08,
2022-11-27,211.68490148000012,3.578049504954894e-08,
2022-11-28,203.62958898000014,7.247224479961312e-08,
2022-11-29,203.62958898000014,7.247224479961312e-08,
2022-11-30,202.38073228000013,7.816075626457386e-08,
2022-12-01,201.2761020800001,8.319231957943773e-08,
2022-12-02,202.96807048000008,7.54854452505006e-08,
2022-12-03,199.99598188000007,8.902323551577196e-08,
2022-12-04,206.31469668000008,6.02416454553456e-08,
2022-12-05,206.64853708000012,5.8721010667649676e-08,
2022-12-06,207.34117628000016,5.556605619586652e-08,
2022-12-07,202.30746118000016,7.849450431781336e-08,
2022-12-08,199.88737628000024,8.951793134497166e-08,
2022-12-09,201.4355739800002,8.246592900837391e-08,
2022-12-10,199.9355446800002,8.929852547106432e-08,
2022-12-11,198.80461418000013,9.444988600372117e-08,
2022-12-12,195.29731878000015,1.1042553004190725e-07,
2022-12-13,195.29731878000015,1.1042553004190725e-07,
2022-12-14,196.92149368000017,1.0302745343331687e-07,
2022-12-15,193.72125618000018,1.1760445631070615e-07,
2022-12-16,186.84533058000025,1.489241278213097e-07,
2022-12-17,186.35407128000026,1.511618018157067e-07,
2022-12-18,188.43118098000028,1.417006183649303e-07,
2022-12-19,191.67144728000036,1.2694128529086656e-07,
2022-12-20,191.67144728000036,1.2694128529086656e-07,
2022-12-21,192.98934448000034,1.209382960513169e-07,
2022-12-22,192.58362108000037,1.227863561309903e-07,
2022-12-23,194.97763248000032,1.1188169325321884e-07,
2022-12-24,194.96080928000038,1.1195832251426763e-07,
2022-12-25,196.47823608000044,1.0504648086819347e-07,
2022-12-26,197.97642708000038,9.822225781666106e-08,
2022-12-27,194.83933518000035,1.1251163404356168e-07,
2022-12-28,194.83933518000035,1.1251163404356168e-07,
2022-12-29,194.83933518000035,1.1251163404356168e-07,
2022-12-30,195.50769068000034,1.0946729122631171e-07,
2022-12-31,197.00650918000042,1.0264020992775625e-07,
2023-01-01,196.09458198000044,1.0679401583071479e-07,
2023-01-02,194.77749978000043,1.1279329276536698e-07,
2023-01-03,194.9146465800004,1.1216859247414656e-07,
2023-01-04,194.9146465800004,1.1216859247414656e-07,
2023-01-05,194.9146465800004,1.1216859247414656e-07,
2023-01-06,193.9267598800004,1.1666839202603451e-07,
2023-01-07,194.22278148000035,1.1532002093952332e-07,
2023-01-08,196.7116222800005,1.0398341248375498e-07,
2023-01-09,197.1221143800005,1.0211363109320337e-07,
2023-01-10,197.1221143800005,1.0211363109320337e-07,
2023-01-11,197.1221143800005,1.0211363109320337e-07,
2023-01-12,196.98158878000052,1.0275372173508446e-07,
2023-01-13,200.20872408000048,8.805420004213982e-08,
2023-01-14,203.5927750800005,7.263993120608215e-08,
2023-01-15,206.0092798800005,6.163281144611887e-08,
2023-01-16,206.31988148000048,6.02180288192291e-08,
2023-01-17,207.75293948000052,5.369048497616535e-08,
2023-01-18,209.3673766800005,4.6336763350890877e-08,
2023-01-19,213.58510888000046,2.712509721190648e-08,
2023-01-20,217.0714785800005,1.1244769221079642e-08,
2023-01-21,219.29178648000052,1.0079615512807449e-08,0 days 00:00:00.011160
2023-01-22,216.7194254800005,2.9603194965764688e-08,0 days 00:00:00.001020
2023-01-23,217.70784308000052,2.517739289954357e-08,
2023-01-24,216.36116068000055,3.120738442181448e-08,
2023-01-25,215.17930318000055,3.6499345396081575e-08,
2023-01-26,216.90418728000057,2.8775893675096586e-08,
2023-01-27,219.39201638000054,1.763623046879137e-08,
2023-01-28,219.25192338000053,1.826351987446684e-08,
2023-01-29,221.01593048000043,1.0364888498408665e-08,
2023-01-30,220.43502518000042,1.2965987342681396e-08,
2023-01-31,226.1242436800004,5.663772267806566e-10,0 days 00:00:00.000120
2023-02-01,227.16154758000036,1.1408010332075724e-09,0 days 00:00:00.001620
2023-02-02,224.47929098000034,1.4312037701088131e-08,0 days 00:00:00.071460
2023-02-03,226.8211689800004,4.0288577084252045e-09,
2023-02-04,224.07906268000036,1.6069439088802316e-08,
2023-02-05,219.38550788000038,3.667882557854507e-08,
2023-02-06,219.11250268000038,3.787759067669838e-08,
2023-02-07,217.42673698000036,4.5279783326596105e-08,
2023-02-08,218.75782768000033,3.943496764676169e-08,
2023-02-09,219.9432704800003,3.4229691503680823e-08,
2023-02-10,222.29787618000032,2.3890624214586653e-08,
2023-02-11,219.0368571800003,3.8209749863528655e-08,
2023-02-12,221.75577318000026,2.627099702801361e-08,
2023-02-13,221.75577318000026,2.627099702801361e-08,
2023-02-14,224.67346428000025,1.3459423263586179e-08,
2023-02-15,214.35988518000025,5.8746321323119745e-08,
2023-02-16,216.03319848000027,5.139880712809486e-08,
2023-02-17,216.17869678000028,5.0759924484538476e-08,
2023-02-18,216.32647508000025,5.011103036712095e-08,
2023-02-19,220.53384738000022,3.1636469925866886e-08,
2023-02-20,221.60354958000022,2.6939410445762757e-08,
2023-02-21,220.14549958000026,3.3341704070068425e-08,
2023-02-22,218.66436078000024,3.9845380553009235e-08,
2023-02-23,214.44127598000026,5.838893453945848e-08,
2023-02-24,219.36482238000022,3.676965555335154e-08,
2023-02-25,219.65416918000025,3.549913453359688e-08,
2023-02-26,214.53226918000024,5.7989383643251237e-08,
2023-02-27,214.29787558000024,5.901860530976333e-08,
2023-02-28,213.75689438000026,6.139405230241046e-08,
2023-03-01,210.2572624800003,7.676092655280442e-08,
2023-03-02,210.69689598000028,7.483049703798583e-08,
2023-03-03,215.8237838800003,5.231834607286101e-08,
2023-03-04,216.6595887800003,4.864832900730531e-08,
2023-03-05,215.28135848000028,5.470013454381983e-08,
2023-03-06,215.83698598000035,5.226037568730646e-08,
2023-03-07,216.47003638000038,4.948065308534877e-08,
2023-03-08,218.56125578000035,4.029811433040598e-08,
2023-03-09,217.79628738000036,4.365708851518391e-08,
2023-03-10,214.92208338000037,5.6277710540597156e-08,
2023-03-11,209.80729098000043,7.873675019778804e-08,
2023-03-12,203.35120418000045,1.070854099540407e-07,
2023-03-13,203.45030578000043,1.066502550952646e-07,
2023-03-14,207.4626870800004,8.903189961001157e-08,
2023-03-15,209.19053238000043,8.144493554981003e-08,
2023-03-16,216.80797788000044,4.7996752868731506e-08,
2023-03-17,224.69021518000048,1.3385870106785713e-08,
2023-03-18,222.21938778000046,2.4235266567661616e-08,
2023-03-19,228.72913078000045,1.2736004109539235e-09,0 days 00:00:00.000120
2023-03-20,229.49309808000044,1.0383174928449534e-08,0 days 00:00:00.000360
2023-03-21,232.8403022800005,2.6914454890589743e-09,0 days 00:00:00.009060
2023-03-22,236.3483600800005,1.421543650385715e-09,0 days 00:00:00.001020
2023-03-23,241.87515748000055,2.133006093031353e-09,0 days 00:00:00.000300
2023-03-24,243.49090328000057,2.9219654677143935e-09,0 days 00:00:00.047040
2023-03-25,246.25920848000052,3.7742545904124735e-09,0 days 00:00:00.000240
2023-03-26,251.69147578000053,3.039433141225345e-10,0 days 00:00:00.000960
2023-03-27,254.43398478000057,1.1760680048366057e-09,0 days 00:00:00.000120
2023-03-28,254.50416498000055,1.6238766357551836e-08,0 days 00:00:00.000180
2023-03-29,244.97665478000056,5.306643551820989e-08,
2023-03-30,239.76510928000053,7.321116057866872e-08,
2023-03-31,239.30213098000053,7.500075841724829e-08,
2023-04-01,238.85402378000052,7.673287345713653e-08,
2023-04-02,232.47868528000055,1.0137612779500182e-07,
2023-04-03,232.47868528000055,1.0137612779500182e-07,
2023-04-04,233.8797310800005,9.596052076670091e-08,
2023-04-05,237.88518028000055,8.047784429814942e-08,
2023-04-06,240.95744448000053,6.860230418781366e-08,
2023-04-07,242.23511168000056,6.366360520441871e-08,
2023-04-08,243.42393748000055,5.9068314059828264e-08,
2023-04-09,242.08761278000057,6.423374793601721e-08,
2023-04-10,242.08761278000057,6.423374793601721e-08,
2023-04-11,242.53765708000057,6.249414522343854e-08,
2023-04-12,247.09057258000064,4.489529072413456e-08,
2023-04-13,250.0179899800007,3.35796419093628e-08,
2023-04-14,250.13550008000072,3.312541798359503e-08,
2023-04-15,249.44442808000076,3.579668995790297e-08,
2023-04-16,251.3905896800007,2.8273990529255278e-08,
2023-04-17,248.1733760800007,4.070981852553179e-08,
2023-04-18,249.78689228000064,3.447292771653942e-08,
2023-04-19,255.84111508000063,1.1070915058152276e-08,
2023-04-20,256.4687650800006,8.644794690557678e-09,
2023-04-21,258.84400038000064,1.6657800171926418e-10,0 days 00:00:02.119980
2023-04-22,250.6155070800006,3.615672538258141e-08,0 days 00:00:00.000300
2023-04-23,253.8771520800006,2.3612750613949075e-08,
2023-04-24,253.6084641800006,2.4646098583527955e-08,
2023-04-25,254.11787818000062,2.268694105326696e-08,
